Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
56	200.0	0.0	200.0	200.0	84.8	88.78603141823606	197.0	11.0	200.0	84.8	33599	99.0485546875	0.23302936736707952	99.50126	95.76772	0.001331034501393636	135.94124579429626
57	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	34199	99.36377604166667	0.20599519036366418	100.04683	98.53242	0.0018608713150024415	138.46698760986328
58	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	34799	99.3754296875	0.6403427668440389	100.78808	93.78807	0.003346580664316813	140.94143438339233
59	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	35399	99.60948567708333	1.0336729742565263	101.91052	93.980995	0.004406141440073649	143.3055920600891
60	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	35999	99.97473307291666	1.0333070156888877	101.98491	94.22585	0.0033776930967966716	145.9516794681549
61	200.0	0.0	200.0	200.0	11.0	1.7888543819998317	13.0	9.0	200.0	11.0	36599	100.03533854166666	3.4875378022144794	103.25797	64.7045	0.00964458147684733	147.8344111442566
62	65.0	74.77359767385082	200.0	9.0	122.8	54.10877896365339	154.0	15.0	65.0	122.8	37199	99.56983072916667	5.180819776317982	103.023445	56.76965	0.277450205485026	150.13381671905518
63	192.66666666666666	10.370899784360063	200.0	178.0	198.4	1.8547237402340788	200.0	195.0	192.66666666666666	198.4	37799	98.1502734375	6.835858273350416	103.21736	13.375234	0.4544741821289062	152.708238363266
64	193.0	9.899494936611665	200.0	179.0	200.0	0.0	200.0	200.0	193.0	200.0	38399	96.92272786458334	8.970863934960965	104.12938	0.8670972	0.4806883748372396	155.14731979370117
65	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	38999	97.03240885416666	10.342468450318488	105.04336	-0.29025763	0.3586444091796875	158.07021760940552
66	196.33333333333334	5.185449646962005	200.0	189.0	200.0	0.0	200.0	200.0	196.33333333333334	200.0	39599	99.32516276041666	7.576926236800558	105.55974	11.24214	0.0990349006652832	160.62216019630432
