Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
79	166.25	58.45671475544961	200.0	65.0	200.0	0.0	200.0	200.0	166.25	200.0	47399	99.93575520833333	4.726052400160466	114.91733	61.279987	0.06299407958984375	431.11105251312256
80	173.0	46.76537180435969	200.0	92.0	163.0	74.0	200.0	15.0	173.0	163.0	47999	101.07055338541667	1.6976736270011101	117.94683	61.750706	0.05943204879760742	436.4538586139679
81	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	48599	101.7294140625	1.5093721693814037	120.83157	94.558815	0.10984341939290365	441.99555134773254
82	200.0	0.0	200.0	200.0	81.8	3.6000000847710494	86.0	76.0	200.0	81.8	49199	101.67457682291666	1.7313973594776706	122.56918	99.32416	0.10913045247395833	447.8827724456787
83	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	49799	101.71328776041666	2.0421886954854953	123.9811	98.14477	0.08638617197672525	453.88973212242126
84	179.33333333333334	29.2270793609069	200.0	138.0	162.8	74.40000105006719	200.0	14.0	179.33333333333334	162.8	50399	101.4737890625	1.5039214690788378	124.85296	95.14793	0.06730386098225911	459.07960271835327
85	21.5625	34.17412901230988	200.0	9.0	13.2	1.9390719036209332	16.0	10.0	21.5625	13.2	50999	101.70225260416667	1.6425985773350167	113.8083	91.524536	0.6488638814290365	463.50287532806396
86	125.25	77.94028162638367	200.0	13.0	117.0	6.572670690061994	125.0	107.0	125.25	117.0	51599	102.28673177083333	2.4378740698544603	116.71222	79.27141	1.6652518717447917	468.69572615623474
87	138.0	32.16830738475371	200.0	107.0	95.2	2.785677764988543	100.0	92.0	138.0	95.2	52199	103.53614583333334	4.274531681219593	119.403656	70.671486	2.0363004557291666	473.683890581131
88	112.2	4.664761581297758	120.0	106.0	109.8	2.9257478719724914	115.0	107.0	112.2	109.8	52799	104.77609375	4.793030150211172	117.55882	66.18559	1.9152152506510416	479.0306615829468
89	92.33333333333333	33.56419969702962	115.0	18.0	109.0	2.5298221281347035	114.0	107.0	92.33333333333333	109.0	53399	106.65233072916666	3.6278663685451304	115.67419	61.38646	0.964326171875	484.05360436439514
