Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
60	130.2	64.51790570260322	200.0	48.0	169.0	5.549774770204643	179.0	164.0	130.2	169.0	35999	97.9934765625	0.8187124462105594	98.96257	76.23366	0.3018463897705078	194.01622772216797
61	125.6	49.91031996553919	200.0	63.0	200.0	0.0	200.0	200.0	125.6	200.0	36599	97.45961588541667	2.7832158899561072	99.253876	52.91448	0.3450532023111979	197.25891208648682
62	118.6	68.77964701675926	200.0	34.0	163.4	2.332380790648879	167.0	161.0	118.6	163.4	37199	95.90809244791667	6.7688558009582875	99.21039	49.867683	0.536497802734375	200.2401158809662
63	200.0	0.0	200.0	200.0	165.2	7.359347631318537	178.0	159.0	200.0	165.2	37799	94.5011328125	8.082241254622177	99.06339	47.27766	0.48904337565104167	203.7051796913147
64	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	38399	92.82757161458333	8.880907658192001	99.598885	45.32739	0.3167225138346354	206.97827124595642
65	198.33333333333334	2.3570226938684335	200.0	195.0	192.8	4.166533404444462	199.0	188.0	198.33333333333334	192.8	38999	91.97479817708333	8.609983153051656	99.774055	44.086697	0.10997322082519531	210.1428349018097
66	200.0	0.0	200.0	200.0	162.4	75.19999896110372	200.0	12.0	200.0	162.4	39599	91.4653125	8.90914280505332	100.12174	42.74359	0.026977307001749676	213.60534977912903
67	124.5	78.42352963237501	200.0	19.0	171.2	2.315167429988992	174.0	168.0	124.5	171.2	40199	92.06234375	9.507537442953705	100.42892	40.04571	0.0678384272257487	216.79106521606445
68	190.0	2.449489742783178	193.0	187.0	200.0	0.0	200.0	200.0	190.0	200.0	40799	90.61140625	12.3499072196245	101.353134	36.73297	0.14483618418375652	219.79658222198486
69	174.5	44.16729559300637	200.0	98.0	90.4	89.49323909519646	200.0	16.0	174.5	90.4	41399	90.07960286458334	13.967351719724824	101.64126	34.13249	0.17247389475504557	222.63405585289001
70	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	41999	91.92724609375	13.910561597517669	101.5353	31.33278	0.1862009302775065	225.67958569526672
71	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	42599	94.9500390625	12.474335110871975	101.90714	28.949608	0.09179387410481771	228.79927396774292
72	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	43199	99.94153645833333	3.819346226641195	101.787094	30.326538	0.021044360796610515	232.09939193725586
73	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	43799	100.72261067708334	1.0432079742813352	101.6883	96.13696	0.0016398195425669352	235.2394893169403
74	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	44399	101.06985677083334	0.3858184589679921	101.69114	98.33848	0.0019196108976999918	238.40218234062195
75	123.0	80.25584090893322	200.0	14.0	200.0	0.0	200.0	200.0	123.0	200.0	44999	101.03037760416667	0.2136950901584326	101.73399	98.70216	0.05479426066080729	241.35289001464844
76	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	45599	100.84639322916667	1.5292297738312168	102.06847	80.27955	0.07329280217488607	244.42025566101074
77	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	46199	100.16541666666667	2.947631298761346	101.83991	79.17523	0.060447559356689454	247.68519496917725
78	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	46799	99.74588541666667	3.40516013718824	101.66218	78.52824	0.024901113510131835	251.52789902687073
79	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	47399	99.86123697916666	3.3016190689663913	101.27129	78.27456	0.002387009064356486	254.6080870628357
80	194.33333333333334	8.01387727656883	200.0	183.0	200.0	0.0	200.0	200.0	194.33333333333334	200.0	47999	100.37611979166667	2.374814959896876	101.6772	78.80544	0.036987139383951824	258.0271728038788
81	115.16666666666667	86.39138848987399	200.0	14.0	200.0	0.0	200.0	200.0	115.16666666666667	200.0	48599	100.672578125	0.49341478517355414	101.65455	81.15885	0.17095291137695312	260.62892723083496
82	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	49199	100.44924479166667	0.4997358260047435	101.87951	96.67751	0.17105491638183593	263.481650352478
83	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	49799	100.2916015625	0.4681023086053033	101.2685	95.33955	0.11421185811360678	266.1762025356293
84	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	50399	100.41589192708334	0.47556792990805347	101.26753	96.915306	0.12581653594970704	268.9071309566498
85	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	50999	100.35151692708334	0.6698051708357105	101.076935	96.92307	0.007466381390889486	271.68378949165344
86	200.0	0.0	200.0	200.0	130.8	85.28165193199531	200.0	12.0	200.0	130.8	51599	100.33677083333333	0.6993985453197	101.10349	97.19231	0.0016139801343282064	274.06143403053284
87	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	52199	100.40356770833333	0.6328647017435012	100.938484	97.29114	0.0009689051906267801	276.8265571594238
88	173.66666666666666	37.24095641408014	200.0	121.0	200.0	0.0	200.0	200.0	173.66666666666666	200.0	52799	100.50876302083333	0.7720542462780472	101.7372	86.12543	0.03880349477132161	279.5167627334595
89	200.0	0.0	200.0	200.0	162.0	76.0	200.0	10.0	200.0	162.0	53399	99.79781901041666	2.9517537049855354	101.401184	75.0715	0.04069913864135742	282.18942165374756
90	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	53999	99.4405078125	2.896652359072955	101.363495	74.5474	0.062242711385091146	284.70225262641907
91	181.25	32.47595264191645	200.0	125.0	200.0	0.0	200.0	200.0	181.25	200.0	54599	99.44813802083333	3.083473172152697	101.54641	72.97011	0.06863128662109375	287.3612639904022
92	125.25	78.41356706591021	200.0	17.0	200.0	0.0	200.0	200.0	125.25	200.0	55199	99.9416796875	1.7409932612756696	102.73821	72.545815	0.11258552551269531	289.9319257736206
93	179.0	36.373066958946424	200.0	116.0	200.0	0.0	200.0	200.0	179.0	200.0	55799	100.11139973958333	0.5532360245654229	102.47618	97.307594	0.09305952707926432	292.69463419914246
94	185.33333333333334	20.741799568720126	200.0	156.0	200.0	0.0	200.0	200.0	185.33333333333334	200.0	56399	100.34604817708333	0.5528850832525717	101.84983	94.16312	0.2527808125813802	295.2359483242035
95	133.6	54.305064580225846	200.0	86.0	200.0	0.0	200.0	200.0	133.6	200.0	56999	100.00462239583334	3.300429314324754	103.00502	68.46696	0.21555135091145833	297.9840421676636
96	146.75	53.58812834947681	200.0	85.0	200.0	0.0	200.0	200.0	146.75	200.0	57599	99.70842447916667	3.967256526739648	103.702614	66.28124	0.45422897338867185	300.55564737319946
97	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	58199	98.40802083333334	4.771679555591511	103.178955	63.954636	0.2991729227701823	303.236070394516
98	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	58799	98.89041015625	4.045452412444641	102.38832	63.9512	0.2424017333984375	305.7274663448334
99	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	59399	99.45608723958334	2.9145859393602835	102.82473	75.30397	0.06410498936971029	308.3873634338379
100	199.33333333333334	0.9428090134841639	200.0	198.0	200.0	0.0	200.0	200.0	199.33333333333334	200.0	59999	100.30233072916667	1.684037306226623	110.1964	75.72738	0.01763298988342285	310.87228989601135
